web-scraper-order,web-scraper-start-url,text_raw,price_raw,model_raw,type_year_km_transmission_fuel
1705078483-919,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X5 X5 xDrive M50d SteptronicCHF 33'900ab CHF 543 / Monat5 / 6Occasion01.2017151.900 kmAutomatDiesel8112 (ZH)PreisCHF 33'900Finanzierungab CHF 543 / Monat5 / 6Anfragen MerkenDetails","CHF 33'900","X5 xDrive M50d Steptronic","Occasion01.2017151.900 kmAutomatDiesel8112 (ZH)"
1705078483-920,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X1 X1 xDrive 20d M Sport SteptronicCHF 28'900ab CHF 463 / Monat5 / 6Occasion01.201950.900 kmAutomatDiesel8112 (ZH)PreisCHF 28'900Finanzierungab CHF 463 / Monat5 / 6Anfragen MerkenDetails","CHF 28'900","X1 xDrive 20d M Sport Steptronic","Occasion01.201950.900 kmAutomatDiesel8112 (ZH)"
1705078487-921,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW 330 330xd TouringCHF 2'900Occasion01.2007250.000 kmManuellDiesel1030 (VD)PreisCHF 2'900Anfragen MerkenDetails","CHF 2'900","330xd Touring","Occasion01.2007250.000 kmManuellDiesel1030 (VD)"
1705078487-922,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW 316 316 ti CompactCHF 4'500Occasion08.2003143.700 kmManuellBenzin3960 (VS)PreisCHF 4'500Anfragen MerkenDetails","CHF 4'500","316 ti Compact","Occasion08.2003143.700 kmManuellBenzin3960 (VS)"
1705078487-923,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW 435 435i Coupé xDrive M Sport SteptronicCHF 22'999ab CHF 368 / Monat4 / 6Occasion07.2015163.000 kmAutomatBenzin7320 (SG)PreisCHF 22'999Finanzierungab CHF 368 / Monat4 / 6Anfragen MerkenDetails","CHF 22'999","435i Coupé xDrive M Sport Steptronic","Occasion07.2015163.000 kmAutomatBenzin7320 (SG)"
1705078487-924,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW 530 530xd SteptronicCHF 6'980ab CHF 112 / Monat5.5 / 6Occasion09.2009260.000 kmAutomatDiesel8200 (SH)PreisCHF 6'980Finanzierungab CHF 112 / Monat5.5 / 6Anfragen MerkenDetails","CHF 6'980","530xd Steptronic","Occasion09.2009260.000 kmAutomatDiesel8200 (SH)"
1705078487-925,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW 520 520d Touring SteptronicCHF 6'999ab CHF 112 / Monat5.5 / 6Occasion07.2012319.000 kmAutomatDiesel2558 (BE)PreisCHF 6'999Finanzierungab CHF 112 / Monat5.5 / 6Anfragen MerkenDetails","CHF 6'999","520d Touring Steptronic","Occasion07.2012319.000 kmAutomatDiesel2558 (BE)"
1705078487-926,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW X6 X6 xDrive 40d SteptronicCHF 48'500ab CHF 776 / Monat3 / 6Occasion12.201696.530 kmAutomatDiesel8587 (TG)PreisCHF 48'500Finanzierungab CHF 776 / Monat3 / 6Anfragen MerkenDetails","CHF 48'500","X6 xDrive 40d Steptronic","Occasion12.201696.530 kmAutomatDiesel8587 (TG)"
1705078487-927,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW 420 420i Cabriolet Luxury Line SteptronicCHF 33'900ab CHF 543 / Monat5 / 6Occasion08.201812.000 kmAutomatBenzin3177 (BE)PreisCHF 33'900Finanzierungab CHF 543 / Monat5 / 6Anfragen MerkenDetails","CHF 33'900","420i Cabriolet Luxury Line Steptronic","Occasion08.201812.000 kmAutomatBenzin3177 (BE)"
1705078487-928,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW Z4 Z4 M40i SteptronicCHF 48'000ab CHF 768 / Monat4.5 / 6Occasion05.202050.000 kmAutomatBenzin1267 (VD)PreisCHF 48'000Finanzierungab CHF 768 / Monat4.5 / 6Anfragen MerkenDetails","CHF 48'000","Z4 M40i Steptronic","Occasion05.202050.000 kmAutomatBenzin1267 (VD)"
1705078487-929,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW M135 M135i xDrive SteptronicCHF 24'600ab CHF 394 / Monat4 / 6Occasion12.201279.900 kmAutomatBenzin8500 (TG)PreisCHF 24'600Finanzierungab CHF 394 / Monat4 / 6Anfragen MerkenDetails","CHF 24'600","M135i xDrive Steptronic","Occasion12.201279.900 kmAutomatBenzin8500 (TG)"
1705078487-930,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=7","BMW 420 420i Coupé xDrive Luxury Line SteptronicCHF 20'270ab CHF 325 / Monat4.5 / 6Occasion12.201396.000 kmAutomatBenzin8700 (ZH)PreisCHF 20'270Finanzierungab CHF 325 / Monat4.5 / 6Anfragen MerkenDetails","CHF 20'270","420i Coupé xDrive Luxury Line Steptronic","Occasion12.201396.000 kmAutomatBenzin8700 (ZH)"
1705078492-931,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW X3 X3 xDrive 20dCHF 21'500ab CHF 344 / Monat4.5 / 6Occasion11.201588.000 kmManuellDiesel3280 (FR)PreisCHF 21'500Finanzierungab CHF 344 / Monat4.5 / 6 MerkenDetails","CHF 21'500","X3 xDrive 20d","Occasion11.201588.000 kmManuellDiesel3280 (FR)"
1705078492-932,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW 118 118i M Sport Pro SteptronicCHF 41'340ab CHF 662 / MonatNeuwagen5 kmAutomatBenzin8134 (ZH)PreisCHF 41'340Finanzierungab CHF 662 / MonatAnfragen MerkenDetails","CHF 41'340","118i M Sport Pro Steptronic","Neuwagen5 kmAutomatBenzin8134 (ZH)"
1705078492-933,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW X1 X1 xDrive 30eCHF 57'650ab CHF 923 / Monat4.5 / 6Occasion03.20236.500 kmAutomatBenzin/Elektro9100 (AR)PreisCHF 57'650Finanzierungab CHF 923 / Monat4.5 / 6Anfragen MerkenDetails","CHF 57'650","X1 xDrive 30e","Occasion03.20236.500 kmAutomatBenzin/Elektro9100 (AR)"
1705078492-934,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW 650 650iCHF 10'900ab CHF 175 / Monat5.5 / 6Occasion10.2005171.000 kmManuellBenzin5033 (AG)PreisCHF 10'900Finanzierungab CHF 175 / Monat5.5 / 6Anfragen MerkenDetails","CHF 10'900","650i","Occasion10.2005171.000 kmManuellBenzin5033 (AG)"
1705078492-935,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW iX3 iX3CHF 48'500ab CHF 776 / Monat5 / 6Occasion08.202137.600 kmAutomatElektro6500 (TI)PreisCHF 48'500Finanzierungab CHF 776 / Monat5 / 6Anfragen MerkenDetails","CHF 48'500","iX3","Occasion08.202137.600 kmAutomatElektro6500 (TI)"
1705078492-936,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW 116 116i Sport Line SteptronicCHF 11'900ab CHF 191 / Monat5 / 6Occasion08.201284.700 kmAutomatBenzin8427 (ZH)PreisCHF 11'900Finanzierungab CHF 191 / Monat5 / 6Anfragen MerkenDetails","CHF 11'900","116i Sport Line Steptronic","Occasion08.201284.700 kmAutomatBenzin8427 (ZH)"
1705078492-937,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW X3 X3 xDrive 35i SteptronicCHF 23'900ab CHF 383 / Monat4.5 / 6Occasion11.2014120.000 kmAutomatBenzin9450 (SG)PreisCHF 23'900Finanzierungab CHF 383 / Monat4.5 / 6 MerkenDetails","CHF 23'900","X3 xDrive 35i Steptronic","Occasion11.2014120.000 kmAutomatBenzin9450 (SG)"
1705078492-938,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW 135 135i CabrioCHF 12'600ab CHF 202 / Monat4.5 / 6Occasion05.2008168.900 kmManuellBenzin9475 (SG)PreisCHF 12'600Finanzierungab CHF 202 / Monat4.5 / 6Anfragen MerkenDetails","CHF 12'600","135i Cabrio","Occasion05.2008168.900 kmManuellBenzin9475 (SG)"
1705078492-939,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW 120 120dCHF 3'5005.5 / 6Occasion02.2007190.700 kmManuellDiesel4410 (BL)PreisCHF 3'5005.5 / 6Anfragen MerkenDetails","CHF 3'500","120d","Occasion02.2007190.700 kmManuellDiesel4410 (BL)"
1705078492-940,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=6","BMW M140 M140i xDrive SteptronicCHF 34'900ab CHF 559 / Monat4 / 6Occasion06.201755.300 kmAutomatBenzin8542 (ZH)PreisCHF 34'900Finanzierungab CHF 559 / Monat4 / 6Anfragen MerkenDetails","CHF 34'900","M140i xDrive Steptronic","Occasion06.201755.300 kmAutomatBenzin8542 (ZH)"
1705078498-941,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW 730 730d xDrive SteptronicCHF 39'990ab CHF 640 / Monat5 / 6Occasion06.201794.500 kmAutomatDiesel4656 (SO)PreisCHF 39'990Finanzierungab CHF 640 / Monat5 / 6Anfragen MerkenDetails","CHF 39'990","730d xDrive Steptronic","Occasion06.201794.500 kmAutomatDiesel4656 (SO)"
1705078498-942,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW 320 320d xDrive Touring SteptronicCHF 6'900ab CHF 110 / Monat5 / 6Occasion12.2009238.800 kmAutomatDiesel8050 (ZH)PreisCHF 6'900Finanzierungab CHF 110 / Monat5 / 6Anfragen MerkenDetails","CHF 6'900","320d xDrive Touring Steptronic","Occasion12.2009238.800 kmAutomatDiesel8050 (ZH)"
1705078498-943,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW X5 X5 xDrive 40i SteptronicCHF 55'990ab CHF 896 / Monat4.5 / 6Occasion12.201947.515 kmAutomatBenzin2800 (JU)PreisCHF 55'990Finanzierungab CHF 896 / Monat4.5 / 6Anfragen MerkenDetails","CHF 55'990","X5 xDrive 40i Steptronic","Occasion12.201947.515 kmAutomatBenzin2800 (JU)"
1705078498-944,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW i3 i3s (120Ah) Fleet EditionCHF 31'900ab CHF 511 / Monat5 / 6Occasion10.202113.999 kmDirektantrieb, kein GetriebeElektro8404 (ZH)PreisCHF 31'900Finanzierungab CHF 511 / Monat5 / 6Anfragen MerkenDetails","CHF 31'900","i3s (120Ah) Fleet Edition","Occasion10.202113.999 kmDirektantrieb, kein GetriebeElektro8404 (ZH)"
1705078498-945,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW 530 530i xDrive 48V Luxury Line SteptronicCHF 42'990ab CHF 688 / Monat5.5 / 6Occasion02.202324.666 kmAutomatBenzin/Elektro8604 (ZH)PreisCHF 42'990Finanzierungab CHF 688 / Monat5.5 / 6Anfragen MerkenDetails","CHF 42'990","530i xDrive 48V Luxury Line Steptronic","Occasion02.202324.666 kmAutomatBenzin/Elektro8604 (ZH)"
1705078498-946,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW 320 320i SteptronicCHF 29'980ab CHF 480 / Monat5 / 6Occasion07.202031.567 kmAutomatBenzin8604 (ZH)PreisCHF 29'980Finanzierungab CHF 480 / Monat5 / 6Anfragen MerkenDetails","CHF 29'980","320i Steptronic","Occasion07.202031.567 kmAutomatBenzin8604 (ZH)"
1705078498-947,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW X2 X2 xDrive 18d SteptronicCHF 19'980ab CHF 320 / Monat4.5 / 6Occasion05.2019151.345 kmAutomatDiesel1723 (FR)PreisCHF 19'980Finanzierungab CHF 320 / Monat4.5 / 6Anfragen MerkenDetails","CHF 19'980","X2 xDrive 18d Steptronic","Occasion05.2019151.345 kmAutomatDiesel1723 (FR)"
1705078498-948,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW X1 X1 xDrive 18d SteptronicCHF 26'500ab CHF 424 / Monat5 / 6Occasion12.202076.100 kmAutomatDiesel3852 (BE)PreisCHF 26'500Finanzierungab CHF 424 / Monat5 / 6Anfragen MerkenDetails","CHF 26'500","X1 xDrive 18d Steptronic","Occasion12.202076.100 kmAutomatDiesel3852 (BE)"
1705078498-949,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW iX iX xDrive50CHF 92'900ab CHF 1'487 / Monat4.5 / 6Occasion12.202224.000 kmAutomatElektro8500 (TG)PreisCHF 92'900Finanzierungab CHF 1'487 / Monat4.5 / 6Anfragen MerkenDetails","CHF 92'900","iX xDrive50","Occasion12.202224.000 kmAutomatElektro8500 (TG)"
1705078498-950,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=5","BMW X1 X1 sDrive 18i xLineCHF 20'800ab CHF 333 / Monat5 / 6Occasion02.201961.300 kmManuellBenzin8048 (ZH)PreisCHF 20'800Finanzierungab CHF 333 / Monat5 / 6Anfragen MerkenDetails","CHF 20'800","X1 sDrive 18i xLine","Occasion02.201961.300 kmManuellBenzin8048 (ZH)"
1705078503-951,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW iX iX xDrive40 Launch EditionCHF 68'900ab CHF 1'103 / Monat4.5 / 6Occasion12.202132.000 kmAutomatElektro9443 (SG)PreisCHF 68'900Finanzierungab CHF 1'103 / Monat4.5 / 6Anfragen MerkenDetails","CHF 68'900","iX xDrive40 Launch Edition","Occasion12.202132.000 kmAutomatElektro9443 (SG)"
1705078503-952,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW X6M X6M SteptronicCHF 43'900ab CHF 703 / Monat4.5 / 6Occasion01.2016163.000 kmAutomatBenzin6020 (LU)PreisCHF 43'900Finanzierungab CHF 703 / Monat4.5 / 6Anfragen MerkenDetails","CHF 43'900","X6M Steptronic","Occasion01.2016163.000 kmAutomatBenzin6020 (LU)"
1705078503-953,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW X2 X2 M35i SteptronicCHF 44'900ab CHF 719 / Monat5 / 6Occasion07.202132.000 kmAutomatBenzin5417 (AG)PreisCHF 44'900Finanzierungab CHF 719 / Monat5 / 6Anfragen MerkenDetails","CHF 44'900","X2 M35i Steptronic","Occasion07.202132.000 kmAutomatBenzin5417 (AG)"
1705078503-954,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW M550 M550d xDrive Touring SteptronicCHF 22'950ab CHF 367 / Monat5 / 6Occasion11.2012130.000 kmAutomatDiesel3185 (FR)PreisCHF 22'950Finanzierungab CHF 367 / Monat5 / 6Anfragen MerkenDetails","CHF 22'950","M550d xDrive Touring Steptronic","Occasion11.2012130.000 kmAutomatDiesel3185 (FR)"
1705078503-955,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW 130 130i SteptronicCHF 10'500ab CHF 168 / Monat5 / 6Occasion12.2010165.680 kmAutomatBenzin4226 (SO)PreisCHF 10'500Finanzierungab CHF 168 / Monat5 / 6Anfragen MerkenDetails","CHF 10'500","130i Steptronic","Occasion12.2010165.680 kmAutomatBenzin4226 (SO)"
1705078503-956,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW 330 330xd TouringCHF 6'800ab CHF 109 / Monat5 / 6Occasion05.2006212.000 kmAutomatDiesel7320 (SG)PreisCHF 6'800Finanzierungab CHF 109 / Monat5 / 6Anfragen MerkenDetails","CHF 6'800","330xd Touring","Occasion05.2006212.000 kmAutomatDiesel7320 (SG)"
1705078503-957,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW 320 320d xDrive Touring Sport Line SteptronicCHF 19'999ab CHF 320 / Monat4.5 / 6Occasion12.2016137.000 kmAutomatDiesel8543 (ZH)PreisCHF 19'999Finanzierungab CHF 320 / Monat4.5 / 6Anfragen MerkenDetails","CHF 19'999","320d xDrive Touring Sport Line Steptronic","Occasion12.2016137.000 kmAutomatDiesel8543 (ZH)"
1705078503-958,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW Z4 Z4 sDrive30iCHF 8'999ab CHF 144 / Monat5 / 6Occasion06.2009221.000 kmManuellBenzin8153 (ZH)PreisCHF 8'999Finanzierungab CHF 144 / Monat5 / 6Anfragen MerkenDetails","CHF 8'999","Z4 sDrive30i","Occasion06.2009221.000 kmManuellBenzin8153 (ZH)"
1705078503-959,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW 320 320dCHF 9'900ab CHF 159 / Monat5 / 6Occasion03.2011157.000 kmManuellDiesel1219 (GE)PreisCHF 9'900Finanzierungab CHF 159 / Monat5 / 6Anfragen MerkenDetails","CHF 9'900","320d","Occasion03.2011157.000 kmManuellDiesel1219 (GE)"
1705078503-960,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=4","BMW 116 116iCHF 5'900ab CHF 94 / Monat4.5 / 6Occasion01.2008173.000 kmManuellBenzin3250 (BE)PreisCHF 5'900Finanzierungab CHF 94 / Monat4.5 / 6 MerkenDetails","CHF 5'900","116i","Occasion01.2008173.000 kmManuellBenzin3250 (BE)"
1705078510-961,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW 330 330e x DriveTouring Steptronic M Sport ProCHF 90'700ab CHF 1'452 / MonatNeuwagen1 kmAutomatBenzin/Elektro5317 (AG)PreisCHF 90'700Finanzierungab CHF 1'452 / MonatAnfragen MerkenDetails","CHF 90'700","330e x DriveTouring Steptronic M Sport Pro","Neuwagen1 kmAutomatBenzin/Elektro5317 (AG)"
1705078510-962,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW 740 740d xDrive 48V M Sport Pro SteptronicCHF 167'990ab CHF 2'689 / MonatNeuwagen1 kmAutomatElektro/Diesel5317 (AG)PreisCHF 167'990Finanzierungab CHF 2'689 / MonatAnfragen MerkenDetails","CHF 167'990","740d xDrive 48V M Sport Pro Steptronic","Neuwagen1 kmAutomatElektro/Diesel5317 (AG)"
1705078510-963,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW i4 i4 M50 M Sport ProCHF 98'900ab CHF 1'583 / MonatNeuwagen1 kmAutomatElektro5317 (AG)PreisCHF 98'900Finanzierungab CHF 1'583 / MonatAnfragen MerkenDetails","CHF 98'900","i4 M50 M Sport Pro","Neuwagen1 kmAutomatElektro5317 (AG)"
1705078510-964,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW X7 X7 xDrive 48V M60i Steptronic M Sport ProCHF 143'400ab CHF 2'296 / MonatNeuwagen1 kmAutomatBenzin/Elektro5317 (AG)PreisCHF 143'400Finanzierungab CHF 2'296 / MonatAnfragen MerkenDetails","CHF 143'400","X7 xDrive 48V M60i Steptronic M Sport Pro","Neuwagen1 kmAutomatBenzin/Elektro5317 (AG)"
1705078510-965,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW 320 320d xDrive Touring SteptronicCHF 25'900ab CHF 415 / Monat4.5 / 6Occasion12.2019118.100 kmAutomatDiesel8305 (ZH)PreisCHF 25'900Finanzierungab CHF 415 / Monat4.5 / 6Anfragen MerkenDetails","CHF 25'900","320d xDrive Touring Steptronic","Occasion12.2019118.100 kmAutomatDiesel8305 (ZH)"
1705078510-966,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW 118 118i M Sport SteptronicCHF 46'200ab CHF 740 / MonatNeuwagen1 kmAutomatBenzin5417 (AG)PreisCHF 46'200Finanzierungab CHF 740 / MonatAnfragen MerkenDetails","CHF 46'200","118i M Sport Steptronic","Neuwagen1 kmAutomatBenzin5417 (AG)"
1705078510-967,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW 120 120d xDrive Steptronic M SportCHF 39'900ab CHF 639 / Monat5 / 6Occasion03.202327.000 kmAutomatDiesel5417 (AG)PreisCHF 39'900Finanzierungab CHF 639 / Monat5 / 6Anfragen MerkenDetails","CHF 39'900","120d xDrive Steptronic M Sport","Occasion03.202327.000 kmAutomatDiesel5417 (AG)"
1705078510-968,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW 320 320d xDrive Touring SteptronicCHF 27'500ab CHF 440 / Monat5 / 6Occasion11.201980.900 kmAutomatDiesel8305 (ZH)PreisCHF 27'500Finanzierungab CHF 440 / Monat5 / 6Anfragen MerkenDetails","CHF 27'500","320d xDrive Touring Steptronic","Occasion11.201980.900 kmAutomatDiesel8305 (ZH)"
1705078510-969,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW X3 X3 xDrive 48V 20d Travel SteptronicCHF 81'900ab CHF 1'311 / MonatNeuwagen1 kmAutomatElektro/Diesel5317 (AG)PreisCHF 81'900Finanzierungab CHF 1'311 / MonatAnfragen MerkenDetails","CHF 81'900","X3 xDrive 48V 20d Travel Steptronic","Neuwagen1 kmAutomatElektro/Diesel5317 (AG)"
1705078510-970,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=3","BMW X1 X1 xDrive 23i 48VCHF 49'900ab CHF 799 / Monat4.5 / 6Occasion04.202323.900 kmAutomatBenzin/Elektro6340 (ZH)PreisCHF 49'900Finanzierungab CHF 799 / Monat4.5 / 6Anfragen MerkenDetails","CHF 49'900","X1 xDrive 23i 48V","Occasion04.202323.900 kmAutomatBenzin/Elektro6340 (ZH)"
1705078520-971,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW M140 M140i xDrive SteptronicCHF 37'900ab CHF 607 / Monat4 / 6Occasion06.201954.500 kmAutomatBenzin3176 (BE)PreisCHF 37'900Finanzierungab CHF 607 / Monat4 / 6Anfragen MerkenDetails","CHF 37'900","M140i xDrive Steptronic","Occasion06.201954.500 kmAutomatBenzin3176 (BE)"
1705078520-972,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW X5 X5 xDrive M50d SteptronicCHF 67'900ab CHF 1'087 / Monat4.5 / 6Occasion04.202065.500 kmAutomatDiesel6010 (LU)PreisCHF 67'900Finanzierungab CHF 1'087 / Monat4.5 / 6Anfragen MerkenDetails","CHF 67'900","X5 xDrive M50d Steptronic","Occasion04.202065.500 kmAutomatDiesel6010 (LU)"
1705078520-973,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW M3 M3CHF 119'000ab CHF 1'905 / MonatOccasion08.1989146.000 kmManuellBenzin9430 (SG)PreisCHF 119'000Finanzierungab CHF 1'905 / MonatAnfragen MerkenDetails","CHF 119'000","M3","Occasion08.1989146.000 kmManuellBenzin9430 (SG)"
1705078520-974,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW 125 125i Cabrio SteptronicCHF 14'800ab CHF 237 / Monat5 / 6Occasion05.2010100.400 kmAutomatBenzin6312 (ZG)PreisCHF 14'800Finanzierungab CHF 237 / Monat5 / 6Anfragen MerkenDetails","CHF 14'800","125i Cabrio Steptronic","Occasion05.2010100.400 kmAutomatBenzin6312 (ZG)"
1705078520-975,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW M135 M135i xDrive SteptronicCHF 42'900ab CHF 687 / Monat4.5 / 6Occasion03.202161.000 kmAutomatBenzin8500 (TG)PreisCHF 42'900Finanzierungab CHF 687 / Monat4.5 / 6Anfragen MerkenDetails","CHF 42'900","M135i xDrive Steptronic","Occasion03.202161.000 kmAutomatBenzin8500 (TG)"
1705078520-976,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW X5 X5 xDrive 48V 40d M Sport Pro SteptronicCHF 127'900ab CHF 2'048 / MonatNeuwagen10 kmAutomatElektro/Diesel6015 (LU)PreisCHF 127'900Finanzierungab CHF 2'048 / MonatAnfragen MerkenDetails","CHF 127'900","X5 xDrive 48V 40d M Sport Pro Steptronic","Neuwagen10 kmAutomatElektro/Diesel6015 (LU)"
1705078520-977,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW X1 X1 xDrive 20d 48VCHF 60'900ab CHF 975 / MonatNeuwagen1 kmAutomatElektro/Diesel5317 (AG)PreisCHF 60'900Finanzierungab CHF 975 / MonatAnfragen MerkenDetails","CHF 60'900","X1 xDrive 20d 48V","Neuwagen1 kmAutomatElektro/Diesel5317 (AG)"
1705078520-978,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW 118 118iCHF 26'900ab CHF 431 / Monat4.5 / 6Occasion09.202018.000 kmManuellBenzin9016 (SG)PreisCHF 26'900Finanzierungab CHF 431 / Monat4.5 / 6Anfragen MerkenDetails","CHF 26'900","118i","Occasion09.202018.000 kmManuellBenzin9016 (SG)"
1705078520-979,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=2","BMW 120 120d xDrive Steptronic Sport LineCHF 36'800ab CHF 589 / Monat5 / 6Occasion04.202319.000 kmAutomatDiesel8032 (ZH)PreisCHF 36'800Finanzierungab CHF 589 / Monat5 / 6Anfragen MerkenDetails","CHF 36'800","120d xDrive Steptronic Sport Line","Occasion04.202319.000 kmAutomatDiesel8032 (ZH)"
